Particle A Position,Particle B Position
631.874180002,731.239605131
632.825372354,732.190078161
633.77764136,733.141627293
634.73098784,734.094253349
635.685412613,735.047957148
636.640916503,736.002739512
637.59750033,736.958601262
638.555164915,737.915543219
639.513911082,738.873566206
640.473739652,739.832671044
641.434651448,740.792858556
642.396647294,741.754129566
643.359728013,742.716484895
644.323894428,743.679925369
645.289147365,744.64445181
646.255487647,745.610065044
647.222916099,746.576765894
648.191433546,747.544555185
649.161040814,748.513433744
650.131738729,749.483402395
651.103528116,750.454461964
652.076409803,751.426613277
653.050384615,752.399857162
654.02545338,753.374194444
655.001616926,754.349625952
655.978876081,755.326152512
656.957231671,756.303774954
657.936684527,757.282494103
658.917235476,758.262310791
659.898885348,759.243225845
660.881634973,760.225240094
661.865485179,761.208354368
662.850436798,762.192569498
663.836490659,763.177886312
664.823647594,764.164305643
665.811908433,765.15182832
666.801274008,766.140455175
667.79174515,767.130187039
668.783322693,768.121024745
669.776007468,769.112969124
670.769800308,770.106021009
671.764702046,771.100181234
672.760713516,772.09545063
673.757835552,773.091830033
674.756068987,774.089320275
675.755414655,775.087922191
676.755873393,776.087636615
677.757446035,777.088464383
678.760133416,778.090406329
679.763936372,779.093463289
680.768855739,780.0976361
681.774892354,781.102925596
682.782047053,782.109332615
683.790320674,783.116857994
684.799714054,784.12550257
685.810228031,785.13526718
686.821863442,786.146152662
687.834621127,787.158159855
688.848501924,788.171289597
689.863506673,789.185542727
690.879636212,790.200920084
691.896891381,791.217422507
692.915273022,792.235050838
693.934781973,793.253805915
694.955419076,794.27368858
695.977185172,795.294699672
697.000081102,796.316840035
698.024107709,797.340110508
699.049265834,798.364511935
700.07555632,799.390045156
701.102980009,800.416711015
702.131537745,801.444510355
703.161230371,802.473444019
704.192058731,803.50351285
705.224023669,804.534717693
706.25712603,805.567059391
707.291366658,806.600538789
708.326746398,807.635156732
709.363266097,808.670914066
710.400926599,809.707811635
711.43972875,810.745850286
712.479673398,811.785030865
713.52076139,812.825354219
714.562993571,813.866821194
715.60637079,814.909432637
716.650893895,815.953189397
717.696563733,816.998092321
718.743381154,818.044142258
719.791347005,819.091340055
720.840462137,820.139686563
721.890727398,821.189182629
722.942143638,822.239829105
723.994711708,823.291626839
725.048432458,824.344576681
726.103306739,825.398679484
727.159335402,826.453936097
728.216519298,827.510347371
729.27485928,828.567914159
730.334356199,829.626637312
731.395010908,830.686517683
732.45682426,831.747556124
733.519797107,832.809753488
734.583930305,833.873110628
735.649224705,834.937628398
736.715681163,836.003307651
737.783300533,837.070149243
738.85208367,838.138154028
739.922031429,839.207322861
740.993144665,840.277656596
742.065424235,841.34915609
743.138870994,842.421822199
744.213485799,843.495655778
745.289269508,844.570657685
746.366222976,845.646828777
747.444347062,846.72416991
748.523642624,847.802681942
749.604110519,848.882365732
750.685751607,849.963222138
751.768566745,851.045252018
752.852556795,852.128456231
753.937722614,853.212835637
755.024065062,854.298391095
756.111585001,855.385123465
757.200283291,856.473033608
758.290160791,857.562122384
759.381218365,858.652390654
760.473456873,859.74383928
761.566877176,860.836469123
762.661480139,861.930281046
763.757266622,863.02527591
764.854237489,864.121454578
765.952393603,865.218817914
767.051735828,866.31736678
768.152265027,867.41710204
769.253982066,868.518024559
770.356887807,869.620135201
771.460983118,870.72343483
772.566268861,871.827924311
773.672745905,872.93360451
774.780415113,874.040476293
775.889277353,875.148540525
776.999333491,876.257798074
778.110584394,877.368249805
779.223030929,878.479896586
780.336673964,879.592739283
781.451514367,880.706778766
782.567553007,881.822015902
783.684790751,882.938451559
784.803228469,884.056086606
785.92286703,885.174921912
787.043707304,886.294958347
788.165750161,887.41619678
789.288996471,888.538638082
790.413447105,889.662283123
791.539102933,890.787132773
792.665964828,891.913187904
793.79403366,893.040449387
794.923310303,894.168918094
796.053795627,895.298594897
797.185490506,896.429480669
798.318395813,897.561576282
799.452512422,898.694882609
800.587841205,899.829400525
801.724383037,900.965130902
802.862138793,902.102074615
804.001109346,903.240232538
805.141295573,904.379605547
806.282698348,905.520194516
807.425318548,906.662000321
808.569157048,907.805023837
809.714214724,908.949265942
810.860492454,910.09472751
812.007991114,911.241409421
813.156711583,912.389312549
814.306654737,913.538437773
815.457821455,914.688785972
816.610212615,915.840358022
817.763829097,916.993154803
818.918671778,918.147177193
820.074741539,919.302426072
821.23203926,920.458902319
822.39056582,921.616606814
823.5503221,922.775540438
824.71130898,923.93570407
825.873527343,925.097098592
827.036978069,926.259724886
828.20166204,927.423583832
829.367580139,928.588676313
830.534733248,929.75500321
831.703122249,930.922565407
832.872748026,932.091363787
834.043611463,933.261399232
835.215713443,934.432672627
836.389054851,935.605184855
837.563636571,936.7789368
838.739459487,937.953929348
839.916524486,939.130163383
841.094832452,940.307639791
842.274384272,941.486359456
843.455180832,942.666323266
844.637223018,943.847532107
845.820511718,945.029986865
847.005047818,946.213688427
848.190832206,947.398637681
849.37786577,948.584835514
850.566149399,949.772282814
851.75568398,950.960980471
852.946470404,952.150929371
854.138509559,953.342130405
855.331802334,954.534584462
856.52634962,955.728292432
857.722152308,956.923255204
858.919211287,958.11947367
860.117527449,959.316948719
861.317101685,960.515681244
862.517934887,961.715672135
863.720027946,962.916922284
864.923381756,964.119432583
866.127997208,965.323203926
867.333875197,966.528237203
868.541016614,967.73453331
869.749422355,968.942093139
870.959093312,970.150917583
872.170030381,971.361007538
873.382234456,972.572363898
874.595706432,973.784987557
875.810447205,974.998879411
877.02645767,976.214040355
878.243738724,977.430471285
879.462291262,978.648173097
880.682116182,979.867146689
881.903214381,981.087392956
883.125586756,982.308912796
884.349234205,983.531707106
885.574157627,984.755776785
886.800357919,985.981122731
888.02783598,987.207745842
889.256592711,988.435647017
890.486629009,989.664827155
891.717945776,990.895287157
892.95054391,992.127027922
894.184424314,993.36005035
895.419587887,994.594355342
896.656035531,995.829943798
897.893768147,997.066816622
899.132786638,998.304974713
900.373091905,999.544418974
901.614684851,1000.78515031
902.857566379,1002.02716962
904.101737393,1003.2704778
905.347198795,1004.51507577
906.593951491,1005.76096442
907.841996383,1007.00814466
909.091334377,1008.2566174
910.341966378,1009.50638353
911.593893291,1010.75744397
912.847116022,1012.00979962
914.101635477,1013.26345138
915.357452561,1014.51840016
916.614568182,1015.77464687
917.872983247,1017.03219241
919.132698663,1018.29103769
920.393715338,1019.55118362
921.65603418,1020.81263111
922.919656097,1022.07538106
924.184581998,1023.33943439
925.450812792,1024.604792
926.718349389,1025.87145479
927.987192698,1027.13942369
929.25734363,1028.4086996
930.528803094,1029.67928343
931.801572002,1030.95117609
933.075651264,1032.2243785
934.351041793,1033.49889155
935.6277445,1034.77471617
936.905760297,1036.05185327
938.185090097,1037.33030376
939.465734813,1038.61006855
940.747695357,1039.89114855
942.030972644,1041.17354468
943.315567587,1042.45725785
944.6014811,1043.74228898
945.888714098,1045.02863898
947.177267496,1046.31630876
948.467142209,1047.60529925
949.758339153,1048.89561134
951.050859244,1050.18724597
952.344703398,1051.48020405
953.639872531,1052.77448649
954.936367561,1054.0700942
956.234189404,1055.36702812
957.533338979,1056.66528915
958.833817204,1057.96487821
960.135624997,1059.26579622
961.438763276,1060.5680441
962.74323296,1061.87162277
964.04903497,1063.17653314
965.356170224,1064.48277614
966.664639643,1065.79035269
967.974444148,1067.0992637
969.285584658,1068.4095101
970.598062095,1069.72109281
971.91187738,1071.03401274
973.227031436,1072.34827083
974.543525184,1073.66386798
975.861359547,1074.98080514
977.180535448,1076.2990832
978.501053809,1077.61870311
979.822915555,1078.93966578
981.146121609,1080.26197214
982.470672895,1081.58562311
983.796570338,1082.91061961
985.123814863,1084.23696258
986.452407394,1085.56465292
987.782348859,1086.89369158
989.113640182,1088.22407948
990.446282289,1089.55581753
991.780276108,1090.88890667
993.115622565,1092.22334783
994.452322588,1093.55914193
995.790377104,1094.8962899
997.129787042,1096.23479266
998.470553329,1097.57465116
999.812676894,1098.9158663
1001.15615867,1100.25843903
1002.50099958,1101.60237026
1003.84720055,1102.94766094
1005.19476252,1104.29431199
1006.54368642,1105.64232434
1007.89397318,1106.99169892
1009.24562372,1108.34243667
1010.59863899,1109.6945385
1011.9530199,1111.04800537
1013.30876741,1112.40283818
1014.66588242,1113.75903789
1016.02436589,1115.11660542
1017.38421874,1116.47554171
1018.7454419,1117.83584768
1020.10803632,1119.19752427
1021.47200292,1120.56057242
1022.83734264,1121.92499306
1024.20405641,1123.29078712
1025.57214517,1124.65795555
1026.94160985,1126.02649926
1028.3124514,1127.39641921
1029.68467074,1128.76771633
1031.05826881,1130.14039154
1032.43324656,1131.5144458
1033.80960491,1132.88988004
1035.1873448,1134.26669518
1036.56646719,1135.64489218
1037.94697299,1137.02447197
1039.32886315,1138.40543549
1040.71213861,1139.78778368
1042.09680031,1141.17151747
1043.48284919,1142.55663781
1044.87028619,1143.94314564
1046.25911224,1145.33104189
1047.6493283,1146.7203275
1049.0409353,1148.11100343
1050.43393418,1149.5030706
1051.82832588,1150.89652997
1053.22411135,1152.29138246
1054.62129153,1153.68762904
1056.01986736,1155.08527062
1057.41983979,1156.48430817
1058.82120975,1157.88474263
1060.2239782,1159.28657492
1061.62814607,1160.68980602
1063.03371432,1162.09443684
1064.44068388,1163.50046835
1065.8490557,1164.90790148
1067.25883073,1166.31673718
1068.67000991,1167.7269764
1070.0825942,1169.13862008
1071.49658453,1170.55166918
1072.91198185,1171.96612462
1074.32878711,1173.38198737
1075.74700126,1174.79925837
1077.16662525,1176.21793857
1078.58766003,1177.63802892
1080.01010653,1179.05953036
1081.43396572,1180.48244384
1082.85923855,1181.90677032
1084.28592595,1183.33251074
1085.71402889,1184.75966606
1087.14354831,1186.18823721
1088.57448516,1187.61822516
1090.0068404,1189.04963086
1091.44061498,1190.48245525
1092.87580984,1191.91669929
1094.31242594,1193.35236393
1095.75046424,1194.78945012
1097.18992569,1196.22795881
1098.63081123,1197.66789097
1100.07312183,1199.10924753
1101.51685843,1200.55202946
1102.962022,1201.99623771
1104.40861348,1203.44187323
1105.85663383,1204.88893698
1107.30608401,1206.33742991
1108.75696498,1207.78735299
1110.20927768,1209.23870715
1111.66302308,1210.69149337
1113.11820212,1212.1457126
1114.57481578,1213.60136579
1116.03286501,1215.05845391
1117.49235075,1216.5169779
1118.95327399,1217.97693873
1120.41563566,1219.43833735
1121.87943673,1220.90117474
1123.34467816,1222.36545183
1124.81136091,1223.8311696
1126.27948594,1225.29832899
1127.74905421,1226.76693099
1129.22006668,1228.23697653
1130.69252431,1229.70846659
1132.16642806,1231.18140212
1133.64177889,1232.65578409
1135.11857777,1234.13161346
1136.59682566,1235.60889118
1138.07652352,1237.08761823
1139.55767231,1238.56779557
1141.040273,1240.04942415
1142.52432656,1241.53250495
1144.00983393,1243.01703892
1145.4967961,1244.50302703
1146.98521402,1245.99047025
1148.47508867,1247.47936954
1149.96642099,1248.96972586
1151.45921197,1250.46154019
1152.95346257,1251.95481348
1154.44917375,1253.4495467
1155.94634648,1254.94574082
1157.44498173,1256.44339682
1158.94508047,1257.94251564
1160.44664366,1259.44309827
1161.94967227,1260.94514567
1163.45416728,1262.4486588
1164.96012964,1263.95363865
1166.46756033,1265.46008617
1167.97646033,1266.96800234
1169.48683059,1268.47738812
1170.99867209,1269.98824449
1172.51198581,1271.50057242
1174.0267727,1273.01437287
1175.54303375,1274.52964682
1177.06076993,1276.04639525
1178.5799822,1277.56461911
1180.10067154,1279.0843194
1181.62283892,1280.60549706
1183.14648532,1282.12815309
1184.67161172,1283.65228846
1186.19821907,1285.17790413
1187.72630836,1286.70500108
1189.25588057,1288.23358029
1190.78693666,1289.76364273
1192.31947762,1291.29518938
1193.85350441,1292.82822121
1195.38901802,1294.3627392
1196.92601943,1295.89874432
1198.4645096,1297.43623755
1200.00448951,1298.97521987
1201.54596015,1300.51569225
1203.08892249,1302.05765567
1204.63337751,1303.60111112
1206.17932619,1305.14605956
1207.7267695,1306.69250198
1209.27570843,1308.24043935
1210.82614395,1309.78987266
1212.37807705,1311.34080289
1213.9315087,1312.89323101
1215.48643989,1314.44715801
1217.0428716,1316.00258486
1218.6008048,1317.55951255
1220.16024049,1319.11794206
1221.72117964,1320.67787437
1223.28362323,1322.23931046
1224.84757225,1323.80225132
1226.41302769,1325.36669792
1227.97999051,1326.93265126
1229.54846172,1328.50011231
1231.11844228,1330.06908207
1232.6899332,1331.6395615
1234.26293544,1333.2115516
1235.83745,1334.78505336
1237.41347787,1336.36006776
1238.99102002,1337.93659578
1240.57007745,1339.51463841
1242.15065114,1341.09419663
1243.73274207,1342.67527144
1245.31635125,1344.25786382
1246.90147964,1345.84197476
1248.48812825,1347.42760524
1250.07629806,1349.01475626
1251.66599006,1350.6034288
1253.25720524,1352.19362386
1254.84994458,1353.78534241
1256.44420908,1355.37858545
1258.03999973,1356.97335398
1259.63731752,1358.56964897
1261.23616344,1360.16747143
1262.83653847,1361.76682234
1264.43844362,1363.36770269
1266.04187988,1364.97011348
1267.64684822,1366.5740557
1269.25334966,1368.17953033
1270.86138518,1369.78653838
1272.47095578,1371.39508083
1274.08206245,1373.00515869
1275.69470618,1374.61677294
1277.30888796,1376.22992457
1278.9246088,1377.84461459
1280.54186969,1379.46084398
1282.16067162,1381.07861375
1283.78101559,1382.69792489
1285.40290259,1384.31877838
1287.02633363,1385.94117524
1288.6513097,1387.56511646
1290.27783179,1389.19060303
1291.90590091,1390.81763595
1293.53551805,1392.44621623
1295.16668421,1394.07634484
1296.79940039,1395.70802281
1298.43366758,1397.34125112
1300.0694868,1398.97603077
1301.70685903,1400.61236277
1303.34578528,1402.25024811
1304.98626655,1403.8896878
1306.62830383,1405.53068282
1308.27189814,1407.1732342
1309.91705047,1408.81734292
1311.56376182,1410.46300999
1313.2120332,1412.11023641
1314.86186561,1413.75902318
1316.51326005,1415.40937131
1318.16621752,1417.06128179
1319.82073903,1418.71475564
1321.47682559,1420.36979385
1323.13447819,1422.02639744
1324.79369784,1423.6845674
1326.45448555,1425.34430474
1328.11684233,1427.00561046
1329.78076917,1428.66848557
1331.44626709,1430.33293108
1333.11333709,1431.99894799
1334.78198017,1433.66653731
1336.45219735,1435.33570005
1338.12398964,1437.00643721
1339.79735804,1438.67874981
1341.47230355,1440.35263884
1343.14882719,1442.02810532
1344.82692997,1443.70515025
1346.5066129,1445.38377466
1348.18787699,1447.06397954
1349.87072324,1448.7457659
1351.55515266,1450.42913476
1353.24116628,1452.11408713
1354.92876509,1453.80062401
1356.61795012,1455.48874642
1358.30872237,1457.17845537
1360.00108285,1458.86975188
1361.69503258,1460.56263695
1363.39057257,1462.25711159
1365.08770383,1463.95317683
1366.78642738,1465.65083367
1368.48674424,1467.35008313
1370.18865541,1469.05092622
1371.89216191,1470.75336395
1373.59726475,1472.45739735
1375.30396496,1474.16302743
1377.01226354,1475.87025519
1378.72216152,1477.57908167
1380.43365991,1479.28950787
1382.14675973,1481.00153481
1383.86146199,1482.71516351
1385.57776771,1484.43039499
1387.29567791,1486.14723025
1389.01519361,1487.86567034
1390.73631583,1489.58571625
1392.45904559,1491.307369
1394.1833839,1493.03062963
1395.90933178,1494.75549915
1397.63689026,1496.48197857
1399.36606036,1498.21006892
1401.09684309,1499.93977122
1402.82923949,1501.67108649
1404.56325056,1503.40401575
1406.29887733,1505.13856002
1408.03612083,1506.87472033
1409.77498208,1508.61249769
1411.51546209,1510.35189313
1413.2575619,1512.09290768
1415.00128253,1513.83554235
1416.74662499,1515.57979818
1418.49359033,1517.32567617
1420.24217955,1519.07317737
1421.99239369,1520.82230279
1423.74423377,1522.57305346
1425.49770082,1524.32543041
1427.25279586,1526.07943466
1429.00951992,1527.83506723
1430.76787403,1529.59232916
1432.52785921,1531.35122147
1434.2894765,1533.11174519
1436.05272691,1534.87390135
1437.81761149,1536.63769097
1439.58413125,1538.40311508
1441.35228723,1540.17017472
1443.12208045,1541.93887091
1444.89351195,1543.70920468
1446.66658276,1545.48117706
1448.4412939,1547.25478908
1450.21764641,1549.03004178
1451.99564132,1550.80693618
1453.77527967,1552.58547331
1455.55656247,1554.36565421
1457.33949077,1556.14747991
1459.1240656,1557.93095144
1460.91028799,1559.71606983
1462.69815897,1561.50283612
1464.48767959,1563.29125135
1466.27885086,1565.08131653
1468.07167384,1566.87303272
1469.86614954,1568.66640094
1471.66227902,1570.46142223
1473.46006329,1572.25809763
1475.25950341,1574.05642816
1477.0606004,1575.85641487
1478.8633553,1577.65805879
1480.66776916,1579.46136097
1482.473843,1581.26632243
1484.28157786,1583.07294421
1486.09097479,1584.88122736
1487.90203482,1586.69117291
1489.71475899,1588.5027819
1491.52914834,1590.31605536
1493.34520391,1592.13099435
1495.16292674,1593.94759989
1496.98231787,1595.76587303
1498.80337834,1597.58581481
1500.6261092,1599.40742626
1502.45051147,1601.23070844
1504.27658621,1603.05566238
1506.10433446,1604.88228912
1507.93375725,1606.71058971
1509.76485564,1608.54056518
1511.59763067,1610.37221659
1513.43208337,1612.20554498
1515.2682148,1614.04055138
1517.10602599,1615.87723684
1518.945518,1617.71560242
1520.78669187,1619.55564914
1522.62954864,1621.39737806
1524.47408935,1623.24079023
1526.32031507,1625.08588668
1528.16822682,1626.93266847
1530.01782566,1628.78113664
1531.86911264,1630.63129224
1533.7220888,1632.48313632
1535.5767552,1634.33666992
1537.43311287,1636.19189409
1539.29116287,1638.04880988
1541.15090625,1639.90741834
1543.01234406,1641.76772052
1544.87547734,1643.62971747
1546.74030715,1645.49341024
1548.60683453,1647.35879987
1550.47506055,1649.22588743
1552.34498624,1651.09467395
1554.21661267,1652.96516049
1556.08994088,1654.83734811
1557.96497192,1656.71123785
1559.84170686,1658.58683077
1561.72014673,1660.46412793
1563.6002926,1662.34313036
1565.48214552,1664.22383913
1567.36570654,1666.1062553
1569.25097672,1667.9903799
1571.13795711,1669.87621401
1573.02664877,1671.76375868
1574.91705275,1673.65301495
1576.80917012,1675.54398389
1578.70300191,1677.43666655
1580.5985492,1679.33106399
1582.49581304,1681.22717727
1584.39479449,1683.12500744
1586.2954946,1685.02455556
1588.19791443,1686.92582269
1590.10205505,1688.82880989
1592.0079175,1690.73351821
1593.91550286,1692.63994872
1595.82481218,1694.54810247
1597.73584651,1696.45798052
1599.64860692,1698.36958394
1601.56309448,1700.28291378
1603.47931024,1702.19797111
1605.39725526,1704.11475698
1607.3169306,1706.03327246
1609.23833734,1707.95351861
1611.16147652,1709.8754965
1613.08634921,1711.79920717
1615.01295649,1713.72465171
1616.9412994,1715.65183117
1618.87137901,1717.58074661
1620.8031964,1719.51139911
1622.73675261,1721.44378971
1624.67204873,1723.3779195
1626.60908581,1725.31378953
1628.54786492,1727.25140087
1630.48838712,1729.19075459
1632.43065349,1731.13185174
1634.37466509,1733.07469341
1636.32042298,1735.01928065
1638.26792824,1736.96561454
1640.21718193,1738.91369614
1642.16818513,1740.86352652
1644.12093889,1742.81510674
1646.07544429,1744.76843788
1648.0317024,1746.72352101
1649.98971429,1748.6803572
1651.94948103,1750.63894751
1653.91100369,1752.59929302
1655.87428334,1754.56139479
1657.83932105,1756.5252539
1659.8061179,1758.49087143
1661.77467495,1760.45824843
1663.74499328,1762.42738599
1665.71707396,1764.39828517
1667.69091807,1766.37094706
1669.66652667,1768.34537272
1671.64390085,1770.32156322
1673.62304167,1772.29951965
1675.60395021,1774.27924307
1677.58662756,1776.26073456
1679.57107477,1778.24399519
1681.55729293,1780.22902605
1683.54528311,1782.2158282
1685.5350464,1784.20440273
1687.52658386,1786.1947507
1689.51989657,1788.1868732
1691.51498562,1790.18077131
1693.51185208,1792.1764461
1695.51049703,1794.17389865
1697.51092154,1796.17313003
1699.5131267,1798.17414134
1701.51711359,1800.17693364
1703.52288328,1802.18150801
1705.53043686,1804.18786555
1707.53977541,1806.19600732
1709.5509,1808.20593441
1711.56381173,1810.21764789
1713.57851166,1812.23114886
1715.59500089,1814.24643838
1717.61328049,1816.26351755
1719.63335155,1818.28238745
1721.65521515,1820.30304916
1723.67887238,1822.32550376
1725.70432431,1824.34975234
1727.73157204,1826.37579597
1729.76061665,1828.40363575
1731.79145922,1830.43327276
1733.82410084,1832.46470809
1735.85854259,1834.49794282
1737.89478557,1836.53297803
1739.93283085,1838.56981482
1741.97267952,1840.60845426
1744.01433268,1842.64889745
1746.0577914,1844.69114548
1748.10305678,1846.73519942
1750.15012991,1848.78106038
1752.19901187,1850.82872943
1754.24970375,1852.87820767
1756.30220664,1854.92949619
1758.35652164,1856.98259607
1760.41264983,1859.03750841
1762.4705923,1861.09423429
1764.53035015,1863.15277481
1766.59192447,1865.21313106
1768.65531634,1867.27530413
1770.72052686,1869.33929511
1772.78755712,1871.40510509
1774.85640822,1873.47273517
1776.92708124,1875.54218644
1778.99957729,1877.61345999
1781.07389745,1879.68655691
1783.15004282,1881.76147831
1785.2280145,1883.83822527
1787.30781357,1885.91679889
1789.38944114,1887.99720026
1791.4728983,1890.07943049
1793.55818615,1892.16349066
1795.64530578,1894.24938187
1797.7342583,1896.33710522
1799.82504479,1898.42666181
1801.91766635,1900.51805273
1804.01212409,1902.61127908
1806.10841911,1904.70634196
1808.20655249,1906.80324247
1810.30652534,1908.9019817
1812.40833876,1911.00256077
1814.51199386,1913.10498075
1816.61749172,1915.20924277
1818.72483345,1917.31534791
1820.83402015,1919.42329727
1822.94505293,1921.53309197
1825.05793288,1923.64473309
1827.17266111,1925.75822175
1829.28923871,1927.87355904
1831.4076668,1929.99074606
1833.52794648,1932.10978393
1835.65007884,1934.23067374
1837.774065,1936.35341659
1839.89990605,1938.4780136
1842.02760311,1940.60446586
1844.15715727,1942.73277448
1846.28856965,1944.86294056
1848.42184135,1946.99496522
1850.55697347,1949.12884955
1852.69396712,1951.26459467
1854.83282341,1953.40220168
1856.97354345,1955.54167168
1859.11612834,1957.68300579
1861.2605792,1959.82620512
1863.40689712,1961.97127076
1865.55508322,1964.11820383
1867.70513862,1966.26700544
1869.85706441,1968.4176767
1872.01086171,1970.57021872
1874.16653163,1972.7246326
1876.32407528,1974.88091947
1878.48349376,1977.03908042
1880.64478821,1979.19911657
1882.80795971,1981.36102903
1884.97300939,1983.52481892
1887.13993836,1985.69048735
1889.30874774,1987.85803542
1891.47943862,1990.02746426
1893.65201214,1992.19877497
1895.8264694,1994.37196867
1898.00281152,1996.54704648
1900.18103961,1998.7240095
1902.36115479,2000.90285886
1904.54315817,2003.08359566
1906.72705087,2005.26622103
1908.91283401,2007.45073609
1911.1005087,2009.63714194
1913.29007607,2011.8254397
1915.48153721,2014.01563049
1917.67489327,2016.20771544
1919.87014535,2018.40169565
1922.06729457,2020.59757224
1924.26634205,2022.79534634
1926.46728891,2024.99501907
1928.67013627,2027.19659154
1930.87488526,2029.40006486
1933.08153698,2031.60544018
1935.29009257,2033.81271859
1937.50055314,2036.02190124
1939.71291981,2038.23298922
1941.92719372,2040.44598368
1944.14337597,2042.66088572
1946.36146769,2044.87769648
1948.58147001,2047.09641707
1950.80338405,2049.31704863
1953.02721093,2051.53959226
1955.25295178,2053.7640491
1957.48060772,2055.99042028
1959.71017988,2058.2187069
1961.94166938,2060.44891011
1964.17507735,2062.68103103
1966.41040492,2064.91507078
1968.6476532,2067.15103048
1970.88682334,2069.38891128
1973.12791645,2071.62871428
1975.37093366,2073.87044062
1977.6158761,2076.11409144
1979.8627449,2078.35966784
1982.11154119,2080.60717098
1984.3622661,2082.85660196
1986.61492076,2085.10796193
1988.86950629,2087.36125201
1991.12602384,2089.61647334
1993.38447451,2091.87362704
1995.64485946,2094.13271424
1997.90717981,2096.39373607
2000.1714367,2098.65669368
2002.43763125,2100.92158818
2004.70576459,2103.18842071
2006.97583787,2105.45719241
2009.24785221,2107.7279044
2011.52180875,2110.00055783
2013.79770862,2112.27515382
2016.07555296,2114.55169351
2018.3553429,2116.83017803
2020.63707958,2119.11060852
2022.92076413,2121.39298611
2025.20639769,2123.67731194
2027.49398139,2125.96358715
2029.78351637,2128.25181287
2032.07500378,2130.54199024
2034.36844474,2132.8341204
2036.66384039,2135.12820448
2038.96119188,2137.42424362
2041.26050034,2139.72223896
2043.56176691,2142.02219165
2045.86499273,2144.32410281
2048.17017894,2146.62797359
2050.47732668,2148.93380513
2052.78643709,2151.24159856
2055.09751131,2153.55135504
2057.41055049,2155.86307569
2059.72555576,2158.17676167
2062.04252827,2160.49241411
2064.36146916,2162.81003416
2066.68237957,2165.12962296
2069.00526064,2167.45118165
2071.33011353,2169.77471137
2073.65693937,2172.10021327
2075.98573931,2174.4276885
2078.31651449,2176.75713819
2080.64926605,2179.08856349
2082.98399516,2181.42196556
2085.32070294,2183.75734552
2087.65939054,2186.09470454
2090.00005912,2188.43404375
2092.34270982,2190.7753643
2094.68734379,2193.11866735
2097.03396217,2195.46395403
2099.38256611,2197.8112255
2101.73315677,2200.1604829
2104.08573528,2202.51172738
2106.44030281,2204.8649601
2108.7968605,2207.2201822
2111.15540949,2209.57739482
2113.51595095,2211.93659913
2115.87848602,2214.29779628
2118.24301585,2216.6609874
2120.6095416,2219.02617366
2122.97806441,2221.3933562
2125.34858544,2223.76253619
2127.72110585,2226.13371476
2130.09562678,2228.50689308
2132.47214939,2230.8820723
2134.85067483,2233.25925357
2137.23120425,2235.63843804
2139.61373882,2238.01962687
2141.99827969,2240.40282122
2144.38482801,2242.78802224
2146.77338494,2245.17523108
2149.16395163,2247.5644489
2151.55652925,2249.95567686
2153.95111894,2252.34891612
2156.34772187,2254.74416783
2158.74633919,2257.14143314
2161.14697206,2259.54071323
2163.54962165,2261.94200924
2165.9542891,2264.34532233
2168.36097558,2266.75065367
2170.76968226,2269.15800441
2173.18041028,2271.56737571
2175.59316081,2273.97876874
2178.00793501,2276.39218465
2180.42473404,2278.8076246
2182.84355906,2281.22508977
2185.26441124,2283.64458129
2187.68729174,2286.06610035
2190.11220171,2288.4896481
2192.53914234,2290.91522571
2194.96811476,2293.34283433
2197.39912016,2295.77247514
2199.8321597,2298.2041493
2202.26723453,2300.63785796
2204.70434584,2303.0736023
2207.14349477,2305.51138348
2209.5846825,2307.95120267
2212.02791019,2310.39306104
2214.47317901,2312.83695974
2216.92049013,2315.28289994
2219.36984471,2317.73088283
2221.82124393,2320.18090955
2224.27468895,2322.63298128
2226.73018093,2325.08709918
2229.18772105,2327.54326444
2231.64731048,2330.00147821
2234.10895039,2332.46174166
2236.57264195,2334.92405597
2239.03838632,2337.3884223
2241.50618468,2339.85484182
2243.97603821,2342.32331572
2246.44794806,2344.79384515
2248.92191542,2347.26643129
2251.39794146,2349.74107531
2253.87602734,2352.21777839
2256.35617425,2354.69654169
2258.83838335,2357.1773664
2261.32265582,2359.66025367
2263.80899284,2362.1452047
2266.29739558,2364.63222065
2268.78786521,2367.1213027
2271.28040291,2369.61245202
2273.77500986,2372.1056698
2276.27168724,2374.60095719
2278.77043621,2377.09831539
2281.27125795,2379.59774557
2283.77415366,2382.0992489
2286.27912449,2384.60282657
2288.78617163,2387.10847974
2291.29529626,2389.61620961
2293.80649957,2392.12601735
2296.31978271,2394.63790413
2298.83514689,2397.15187114
2301.35259327,2399.66791956
2303.87212304,2402.18605056
2306.39373738,2404.70626534
2308.91743747,2407.22856506
2311.4432245,2409.75295092
2313.97109963,2412.27942408
2316.50106407,2414.80798575
2319.03311898,2417.33863709
2321.56726556,2419.87137929
2324.10350499,2422.40621354
2326.64183844,2424.94314101
2329.18226712,2427.4821629
2331.72479219,2430.02328038
2334.26941485,2432.56649465
2336.81613628,2435.11180689
2339.36495767,2437.65921827
2341.9158802,2440.20873
2344.46890507,2442.76034326
2347.02403345,2445.31405922
2349.58126654,2447.86987909
2352.14060552,2450.42780405
2354.70205159,2452.98783528
2357.26560593,2455.54997398
2359.83126972,2458.11422133
2362.39904417,2460.68057853
2364.96893046,2463.24904676
2367.54092978,2465.81962721
2370.11504332,2468.39232108
